#SPECTRUM - MS
#190912-mthk-5um-40um-popg-try3.RAW
#FTMS + p NSI Full ms2 1000.0000@hcd300.00 [1000.0000-20000.0000]
#Scan #: 474-936
#RT: 2.11-4.17
#AV: 463
#Data points: 51798
#Mass	Intensity
1036.209508	36.186939
1036.241146	40.104233
1036.272785	36.436025
1036.304426	29.760774
1036.336068	25.480251
1036.367711	20.627258
1036.399356	17.901575
1036.431002	19.151431
1036.462650	18.357088
1036.494300	25.421517
1036.525950	31.434888
1036.557603	29.579072
1036.589256	26.956900
1036.620911	23.914599
1036.652568	25.143298
1036.684226	28.073228
1036.715885	29.176590
1036.747546	26.746599
1036.779208	24.649533
1036.810872	21.673484
1036.842537	20.543503
1036.874204	19.084992
1036.905872	19.625808
1036.937542	19.921567
1036.969213	19.909764
1037.000885	21.024228
1037.032559	19.020608
1037.064235	21.606297
1037.095912	25.489600
1037.127590	26.496166
1037.159270	22.840565
1037.190951	19.038826
1037.222634	16.285698
1037.254318	18.621582
1037.286003	18.387353
1037.317690	19.212517
1037.349379	24.849197
1037.381069	27.530631
1037.412760	27.820785
1037.444453	26.479906
