#SPECTRUM - MS
#20190701-APO-6-25-3.RAW
#FTMS + p NSI Full ms2 1000.0000@hcd300.00 [1000.0000-20000.0000]
#Scan #: 1277-1613
#RT: 5.36-6.79
#AV: 337
#Data points: 51778
Mass	Background
9333.661250	1084.182439
9334.516512	1068.899323
9335.371891	1049.689510
9336.227389	995.314673
9337.083004	920.037697
9337.938736	873.209685
9338.794586	854.557482
9339.650554	896.316808
9340.506640	977.661201
9341.362843	1051.446730
9342.219164	1079.033961
9343.075603	1043.110846
9343.932159	975.412692
9344.788833	888.094173
9345.645625	895.904585
9346.502535	953.878772
9347.359563	1002.877462
9348.216709	981.158190
9349.073972	939.873102
9349.931354	932.031022
9350.788853	973.211345
9351.646471	1018.944708
9352.504206	1061.683867
9353.362060	1104.624308
9354.220031	1144.425572
9355.078121	1157.755460
9355.936328	1121.419508
9356.794654	1063.734217
9357.653098	993.987645
9358.511660	915.712366
9359.370340	882.502677
9360.229138	928.279724
9361.088055	988.868629
9361.947090	1001.701417
9362.806243	966.748812
9363.665514	944.951815
9364.524904	962.812434
9365.384411	1017.140889
9366.244038	1097.987003
9367.103782	1194.313845
9367.963645	1226.156616
9368.823627	1134.619278
9369.683726	1015.159707
9370.543945	942.487195
9371.404281	945.032557
9372.264737	990.811015
9373.125310	1015.610254
9373.986003	989.797368
9374.846813	957.764159
9375.707743	977.190667
9376.568791	1062.578052
9377.429957	1194.383072
9378.291243	1256.782090
9379.152646	1222.297344
9380.014169	1161.148589
9380.875810	1133.328954
9381.737570	1180.284670
9382.599449	1237.468060
9383.461447	1272.685479
9384.323563	1275.110623
9385.185798	1227.412943
9386.048152	1144.706358
9386.910625	1037.317852
9387.773217	931.503040
9388.635928	840.833353
9389.498757	838.423088
9390.361706	925.135660
9391.224773	1076.033721
9392.087960	1202.217909
9392.951265	1234.418500
9393.814690	1218.910900
9394.678233	1190.505186
9395.541896	1174.136423
9396.405678	1198.714127
9397.269579	1220.724006
9398.133599	1238.478456
9398.997738	1170.931568
9399.861996	1087.139326
9400.726374	1073.132274
9401.590871	1129.820338
9402.455487	1243.106307
9403.320222	1355.555744
9404.185077	1419.133761
9405.050051	1388.053254
9405.915144	1257.982407
9406.780357	1120.608483
9407.645689	1023.743206
9408.511141	991.147603
9409.376712	1004.815688
9410.242402	1061.189077
9411.108212	1110.777104
9411.974141	1136.608252
9412.840190	1128.573004
9413.706358	1094.288233
9414.572646	1075.000067
9415.439054	1110.045444
9416.305581	1165.432793
9417.172228	1163.169571
9418.038994	1110.993780
9418.905880	1075.020955
9419.772886	1087.586963
9420.640012	1124.168568
9421.507257	1134.221597
9422.374622	1100.533222
9423.242107	1073.205165
9424.109712	1110.968634
9424.977436	1150.243085
9425.845280	1132.193671
9426.713244	1095.798099
9427.581328	1053.975148
9428.449532	1072.925766
9429.317856	1136.345755
9430.186300	1169.653468
9431.054864	1164.769214
9431.923548	1170.058803
9432.792352	1176.635380
9433.661276	1210.992558
9434.530320	1225.594286
9435.399484	1187.651267
9436.268768	1152.885151
9437.138172	1169.299891
9438.007697	1206.401505
9438.877341	1235.701680
9439.747106	1222.603309
9440.616991	1222.779309
9441.486997	1325.085834
9442.357122	1461.776562
9443.227368	1589.324998
9444.097734	1759.884382
9444.968221	2028.747840
9445.838828	2365.376860
9446.709555	2736.231110
9447.580403	2973.262499
9448.451371	3038.539132
9449.322460	2964.575261
9450.193669	2791.445691
9451.064998	2594.051185
9451.936448	2366.706061
9452.808019	2144.756005
9453.679710	1966.771942
9454.551522	1859.447074
9455.423454	1741.888709
9456.295507	1647.388165
9457.167680	1598.229273
9458.039975	1595.629883
9458.912390	1587.221729
9459.784925	1560.725380
9460.657582	1531.333705
9461.530359	1504.691621
9462.403257	1521.055825
9463.276275	1560.487916
9464.149415	1573.091312
9465.022675	1551.626957
9465.896057	1514.443491
9466.769559	1476.801171
9467.643182	1424.127145
9468.516926	1380.589111
9469.390791	1348.428113
9470.264777	1345.170747
9471.138884	1317.339220
9472.013112	1316.430727
9472.887461	1337.649493
9473.761931	1341.167250
9474.636522	1288.023870
9475.511234	1207.328248
9476.386068	1177.019821
9477.261022	1208.663686
9478.136098	1279.846574
9479.011295	1329.335991
9479.886613	1324.492902
9480.762053	1307.223446
9481.637614	1303.872774
9482.513296	1314.882567
9483.389099	1313.000519
9484.265024	1283.225484
9485.141070	1266.633346
9486.017237	1298.653508
9486.893526	1323.903482
9487.769936	1265.952483
9488.646468	1161.570066
9489.523121	1123.802418
9490.399896	1175.899059
9491.276792	1223.988949
9492.153810	1241.545994
9493.030949	1241.931803
9493.908210	1230.822324
9494.785592	1206.597925
9495.663097	1137.610062
9496.540722	1063.765139
9497.418470	1027.995027
9498.296339	1031.127204
9499.174330	1089.783742
9500.052442	1160.565107
9500.930677	1222.049236
9501.809033	1239.294780
9502.687511	1170.783242
9503.566111	1069.824518
9504.444832	1008.930089
9505.323676	997.693848
9506.202641	1008.565206
9507.081729	1046.034918
9507.960938	1084.476400
9508.840269	1134.013750
9509.719723	1205.139384
9510.599298	1245.926246
9511.478995	1265.691868
9512.358815	1306.350416
9513.238756	1373.632357
9514.118820	1441.800385
9514.999005	1496.304029
9515.879313	1513.414017
9516.759743	1506.706731
9517.640296	1468.704376
9518.520970	1393.315244
9519.401767	1306.276401
9520.282686	1249.812691
9521.163727	1220.657012
9522.044890	1241.813346
9522.926176	1272.177988
9523.807584	1291.661095
9524.689115	1346.605089
9525.570768	1389.449996
9526.452543	1392.365155
9527.334441	1361.435702
9528.216462	1319.289363
9529.098604	1281.874089
9529.980870	1308.889340
9530.863257	1346.000210
9531.745768	1353.974443
9532.628401	1327.277663
9533.511156	1282.310254
9534.394035	1251.072428
9535.277036	1282.740783
9536.160159	1347.356732
9537.043405	1406.920318
9537.926774	1465.785558
9538.810266	1487.074226
9539.693880	1453.745564
9540.577618	1415.520810
9541.461478	1359.755199
9542.345460	1311.253260
9543.229566	1271.995055
9544.113795	1283.924333
9544.998146	1333.670566
9545.882621	1416.578278
9546.767218	1472.952351
9547.651938	1454.214057
9548.536782	1335.202416
9549.421748	1205.323750
9550.306837	1161.763381
9551.192050	1168.338006
9552.077385	1202.984983
9552.962844	1234.956088
9553.848425	1251.339620
9554.734130	1252.736341
9555.619958	1243.945152
9556.505909	1268.570429
9557.391984	1341.908063
9558.278182	1404.994084
9559.164503	1414.838949
9560.050947	1424.549184
9560.937514	1426.250516
9561.824205	1453.117252
9562.711019	1481.778677
9563.597957	1496.090367
9564.485018	1499.248576
9565.372202	1473.704611
9566.259510	1443.297203
9567.146942	1397.577383
9568.034496	1351.673178
9568.922175	1347.296695
9569.809977	1400.113201
9570.697902	1501.006705
9571.585951	1524.351697
9572.474124	1480.999323
9573.362420	1446.532331
9574.250840	1417.075495
9575.139384	1372.657261
9576.028051	1310.688349
9576.916842	1262.116469
9577.805757	1283.108762
9578.694795	1307.039903
9579.583957	1319.672829
9580.473244	1313.185497
9581.362654	1313.216119
9582.252187	1263.970997
9583.141845	1203.105352
9584.031627	1182.603085
9584.921532	1216.193129
9585.811562	1247.080712
9586.701715	1264.859820
9587.591993	1289.336083
9588.482394	1316.424204
9589.372920	1337.336368
9590.263569	1376.985406
9591.154343	1411.763489
9592.045241	1407.437563
9592.936262	1359.950543
9593.827409	1344.639699
9594.718679	1362.684499
9595.610073	1380.890424
9596.501592	1332.907878
9597.393235	1263.547780
9598.285002	1214.440891
9599.176894	1264.317942
9600.068909	1321.605268
9600.961050	1352.085529
9601.853314	1323.371384
9602.745703	1251.922906
9603.638216	1167.916710
9604.530854	1098.742458
9605.423616	1062.406679
9606.316503	1077.779007
9607.209514	1117.606013
9608.102650	1179.987675
9608.995910	1258.434049
9609.889295	1300.586672
9610.782805	1276.292629
9611.676439	1219.542076
9612.570198	1157.135390
9613.464081	1110.135416
9614.358089	1080.191208
9615.252222	1081.455807
9616.146479	1105.680983
9617.040862	1132.185416
9617.935369	1160.807002
9618.830001	1237.084050
9619.724757	1352.120057
9620.619639	1447.150081
9621.514645	1462.017475
9622.409777	1447.186332
9623.305033	1416.768623
9624.200414	1398.012910
9625.095921	1356.725018
9625.991552	1293.237589
9626.887308	1201.189769
9627.783189	1101.764822
9628.679195	1057.395888
9629.575327	1109.665785
9630.471583	1245.139250
9631.367965	1345.219263
9632.264472	1347.354700
9633.161104	1297.447613
9634.057861	1267.741891
9634.954743	1287.204598
9635.851751	1322.056318
9636.748884	1346.184662
9637.646142	1351.273094
9638.543525	1346.529004
9639.441034	1350.004498
9640.338668	1351.874492
9641.236428	1341.625869
9642.134313	1297.373667
9643.032324	1222.935403
9643.930459	1249.007455
9644.828721	1349.669669
9645.727108	1464.582060
9646.625620	1510.529310
9647.524258	1461.281912
9648.423022	1396.731216
9649.321911	1297.186863
9650.220926	1217.168973
9651.120066	1189.879760
9652.019332	1200.570048
9652.918724	1249.055205
9653.818241	1312.418627
9654.717885	1354.422535
9655.617654	1304.043378
9656.517548	1193.942636
9657.417569	1143.861876
9658.317716	1190.520684
9659.217988	1301.783729
9660.118386	1402.354734
9661.018910	1464.618292
9661.919560	1440.982694
9662.820336	1348.160315
9663.721238	1253.047356
9664.622266	1190.749005
9665.523420	1195.761139
9666.424700	1263.384599
9667.326106	1301.013640
9668.227638	1306.934169
9669.129296	1341.459872
9670.031081	1371.367579
9670.932991	1377.445253
9671.835028	1393.080487
9672.737191	1401.185093
9673.639480	1410.117326
9674.541895	1409.746789
9675.444437	1346.652634
9676.347105	1262.823576
9677.249900	1231.326131
9678.152820	1315.046370
9679.055867	1438.104388
9679.959041	1499.076679
9680.862341	1534.207222
9681.765767	1558.980198
9682.669320	1545.598921
9683.572999	1457.956403
9684.476805	1327.378231
9685.380737	1205.637257
9686.284796	1153.080129
9687.188982	1147.417394
9688.093294	1162.750918
9688.997733	1175.507408
9689.902298	1143.025592
9690.806990	1115.960755
9691.711809	1152.710835
9692.616754	1245.541303
9693.521827	1371.640155
9694.427026	1476.164381
9695.332352	1475.962588
9696.237804	1427.249018
9697.143384	1357.130339
9698.049090	1306.212969
9698.954923	1299.323395
9699.860884	1351.981107
9700.766971	1453.139285
9701.673185	1554.926692
9702.579526	1566.038317
9703.485994	1507.480581
9704.392589	1388.356782
9705.299311	1300.709511
9706.206161	1272.909761
9707.113137	1340.341533
9708.020241	1430.922255
9708.927471	1499.164151
9709.834829	1473.118674
9710.742314	1423.048674
9711.649926	1349.458386
9712.557666	1304.534235
9713.465533	1287.448738
9714.373527	1342.181007
9715.281648	1428.927640
9716.189897	1467.620303
9717.098273	1446.963078
9718.006777	1388.091724
9718.915408	1327.960398
9719.824166	1325.037542
9720.733052	1410.561988
9721.642065	1558.172851
9722.551206	1715.225937
9723.460475	1770.838074
9724.369870	1690.828121
9725.279394	1559.342204
9726.189045	1467.151666
9727.098824	1482.000710
9728.008730	1539.702602
9728.918764	1552.507627
9729.828926	1526.579526
9730.739216	1480.369890
9731.649633	1409.067702
9732.560178	1318.320834
9733.470851	1227.978367
9734.381652	1178.718969
9735.292580	1142.504070
9736.203637	1142.622299
9737.114821	1185.840291
9738.026133	1277.414567
9738.937573	1360.954644
9739.849141	1392.616460
9740.760838	1366.905796
9741.672662	1362.912285
9742.584614	1383.636940
9743.496694	1412.723347
9744.408902	1351.355495
9745.321239	1273.511754
9746.233703	1273.762188
9747.146296	1331.339763
9748.059017	1480.626792
9748.971866	1803.059047
9749.884844	2274.795360
9750.797949	2822.378886
9751.711183	3270.797505
9752.624545	3466.027992
9753.538036	3470.947797
9754.451655	3384.739209
9755.365402	3189.296158
9756.279277	2906.019959
9757.193281	2656.314899
9758.107414	2461.453380
9759.021675	2354.386393
9759.936064	2371.476911
9760.850582	2500.439717
9761.765229	2649.552455
9762.680004	2648.716578
9763.594908	2437.384190
9764.509940	2143.870535
9765.425101	1944.363952
9766.340390	1911.971239
9767.255809	2007.389011
9768.171356	2080.665954
9769.087031	2055.137753
9770.002836	1935.938287
9770.918769	1855.156850
9771.834831	1831.849532
9772.751022	1858.785297
9773.667342	1827.691989
9774.583791	1717.709776
9775.500368	1586.040117
9776.417075	1556.650291
9777.333910	1603.927550
9778.250874	1686.389982
9779.167968	1730.954064
9780.085190	1769.154392
9781.002542	1783.241890
9781.920022	1759.613996
9782.837632	1760.866549
9783.755371	1770.107523
9784.673239	1700.517355
9785.591236	1576.586722
9786.509362	1459.513344
9787.427618	1396.150940
9788.346002	1408.823471
9789.264516	1519.317792
9790.183160	1697.332743
9791.101932	1863.885824
9792.020834	1915.192409
9792.939866	1892.711529
9793.859027	1847.950278
9794.778317	1809.336643
9795.697736	1794.803317
9796.617285	1858.382847
9797.536964	2019.765758
9798.456772	2174.364048
9799.376709	2214.309941
9800.296777	2114.940541
9801.216973	1974.263454
9802.137300	1838.258604
9803.057756	1776.510607
9803.978341	1798.766741
9804.899057	1845.918347
9805.819902	1916.959444
9806.740876	1902.999521
9807.661981	1816.812975
9808.583215	1751.243462
9809.504579	1738.113808
9810.426073	1739.789572
9811.347697	1765.040666
9812.269450	1799.538740
9813.191334	1832.666556
9814.113347	1800.178335
9815.035491	1748.197266
9815.957764	1681.558746
9816.880168	1657.432971
9817.802701	1700.271073
9818.725364	1765.388057
9819.648158	1805.199194
9820.571082	1772.400386
9821.494135	1703.723895
9822.417319	1676.661424
9823.340633	1702.703664
9824.264077	1778.366092
9825.187652	1786.540899
9826.111357	1752.459441
9827.035192	1775.410625
9827.959157	1849.616356
9828.883252	1928.479604
9829.807478	1970.168219
9830.731835	1998.001827
9831.656321	1978.582260
9832.580938	1903.738343
9833.505686	1821.798709
9834.430564	1765.358701
9835.355572	1714.140996
9836.280711	1694.967491
9837.205981	1675.914029
9838.131381	1621.302345
9839.056912	1617.921136
9839.982573	1670.716898
9840.908365	1830.132433
9841.834288	1974.026454
9842.760341	2016.830915
9843.686525	1977.741097
9844.612840	1880.487925
9845.539285	1757.736369
9846.465861	1657.075620
9847.392568	1662.869253
9848.319406	1733.473374
9849.246375	1844.512371
9850.173475	1955.710565
9851.100705	2031.181377
9852.028067	2003.927196
9852.955559	1918.231545
9853.883182	1898.931351
9854.810937	1985.767726
9855.738822	2159.488575
9856.666839	2368.614248
9857.594986	2438.832362
9858.523265	2347.177326
9859.451675	2199.531189
9860.380216	2139.114863
9861.308888	2142.574382
9862.237691	2139.154160
9863.166626	2067.245486
9864.095692	2102.389557
9865.024889	2280.964632
9865.954217	2544.616080
9866.883677	2771.784233
9867.813268	2857.259885
9868.742990	2767.948795
9869.672844	2630.861390
9870.602830	2586.309248
9871.532946	2606.649590
9872.463194	2709.265083
9873.393574	2739.532008
9874.324085	2701.275606
9875.254728	2575.624751
9876.185502	2379.546038
9877.116408	2281.567113
9878.047446	2334.720117
9878.978615	2462.416665
9879.909916	2464.205319
9880.841349	2290.558469
9881.772913	2058.534921
9882.704609	1959.646569
9883.636437	1975.075119
9884.568396	2039.851892
9885.500488	2063.315703
9886.432711	2022.441751
9887.365066	1949.919828
9888.297553	1889.443621
9889.230172	1851.774818
9890.162923	1869.538895
9891.095806	2001.899815
9892.028821	2203.988150
9892.961968	2378.505168
9893.895247	2411.210355
9894.828658	2363.578264
9895.762201	2238.140587
9896.695876	2125.262985
9897.629684	2031.456951
9898.563623	1964.201418
9899.497695	1955.461584
9900.431899	1956.100740
9901.366235	1951.504729
9902.300704	1956.631834
9903.235305	1970.713657
9904.170038	1975.286579
9905.104903	1984.740850
9906.039901	2012.511311
9906.975031	1988.551702
9907.910294	1865.478153
9908.845689	1775.297466
9909.781217	1840.192625
9910.716877	1965.729048
9911.652669	2074.946221
9912.588594	2136.211127
9913.524652	2106.441239
9914.460842	2023.996990
9915.397165	1926.436589
9916.333621	1856.969385
9917.270209	1932.684146
9918.206930	2111.929907
9919.143783	2230.867061
9920.080770	2264.945634
9921.017889	2220.920504
9921.955141	2110.517678
9922.892526	1992.868439
9923.830043	1896.295171
9924.767694	1911.898756
9925.705477	2062.628594
9926.643394	2201.897323
9927.581443	2136.490219
9928.519625	1908.546488
9929.457940	1727.747515
9930.396389	1739.543078
9931.334970	1880.288162
9932.273684	2013.098751
9933.212532	2040.645453
9934.151512	1969.465702
9935.090626	1875.266672
9936.029873	1832.595081
9936.969253	1817.493832
9937.908766	1843.114047
9938.848413	1902.926737
9939.788193	1931.703126
9940.728106	1942.839404
9941.668152	1981.111438
9942.608332	2037.516469
9943.548645	2064.366678
9944.489092	2057.314822
9945.429672	1971.682841
9946.370385	1935.007703
9947.311232	1918.594067
9948.252213	1888.919491
9949.193327	1897.168373
9950.134574	2002.046796
9951.075955	2147.126686
9952.017470	2178.673767
9952.959118	2100.184768
9953.900900	1974.746120
9954.842816	1847.938202
9955.784865	1801.016631
9956.727049	1831.396031
9957.669365	1852.029126
9958.611816	1842.594170
9959.554400	1763.735768
9960.497119	1676.619522
9961.439971	1654.360214
9962.382957	1749.923875
9963.326077	1853.216352
9964.269331	1932.113805
9965.212718	2000.941951
9966.156240	2110.716536
9967.099896	2201.021132
9968.043686	2269.290795
9968.987610	2274.571699
9969.931667	2199.562748
9970.875860	2034.276499
9971.820186	1853.024575
9972.764646	1782.681154
9973.709241	1820.095828
9974.653969	1923.706119
9975.598832	1961.571837
9976.543830	1998.543240
9977.488961	2057.710769
9978.434227	2087.328036
9979.379627	2129.479628
9980.325162	2220.500613
9981.270831	2364.870375
9982.216634	2425.658844
9983.162572	2306.244440
9984.108644	2099.758903
9985.054851	1930.180064
9986.001192	1947.101448
9986.947668	2098.878921
9987.894278	2262.657137
9988.841023	2354.329585
9989.787903	2313.821651
9990.734917	2219.113153
9991.682066	2147.898008
9992.629349	2192.986625
9993.576768	2363.867593
9994.524321	2527.920714
9995.472008	2584.173680
9996.419831	2516.315510
9997.367788	2313.723185
9998.315881	2116.767993
9999.264108	2038.824042
10000.212470	2060.222634
10001.160967	2059.895443
10002.109599	2052.117425
10003.058366	2067.827212
10004.007268	2049.638021
10004.956305	1981.056826
10005.905477	1913.873585
10006.854784	1887.938826
10007.804226	1896.360484
10008.753803	1964.864739
10009.703516	2110.432063
10010.653363	2273.981886
10011.603346	2318.368674
10012.553464	2212.982244
10013.503717	2143.657986
10014.454106	2133.773436
10015.404630	2080.389929
10016.355289	1952.095263
10017.306084	1836.093250
10018.257014	1854.543269
10019.208079	1980.964039
10020.159280	2098.084886
10021.110616	2190.393053
10022.062088	2280.237307
10023.013696	2282.703818
10023.965438	2173.403042
10024.917317	2044.445069
10025.869331	1932.409626
10026.821480	1917.771997
10027.773766	1938.439240
10028.726187	1930.240233
10029.678743	1892.582324
10030.631436	1811.660574
10031.584264	1782.548539
10032.537228	1855.041955
10033.490327	2038.533916
10034.443563	2267.530780
10035.396934	2433.362603
10036.350441	2519.724452
10037.304085	2556.287138
10038.257864	2475.268856
10039.211779	2290.825041
10040.165830	2110.093464
10041.120017	2084.815971
10042.074340	2208.650984
10043.028799	2295.362444
10043.983394	2279.350528
10044.938125	2150.948667
10045.892993	2039.620146
10046.847996	2025.436316
10047.803136	2065.120884
10048.758412	2092.649782
10049.713824	2080.354420
10050.669372	2117.553511
10051.625057	2180.665214
10052.580878	2192.219718
10053.536836	2169.029940
10054.492930	2200.394749
10055.449160	2227.350432
10056.405526	2283.706204
10057.362029	2371.185669
10058.318669	2492.172404
10059.275445	2545.706425
10060.232357	2530.085465
10061.189406	2492.055527
10062.146592	2387.665267
10063.103914	2234.294537
10064.061373	2021.229344
10065.018969	1824.626572
10065.976701	1825.056926
10066.934570	2013.000917
10067.892575	2210.992989
10068.850718	2265.756199
10069.808997	2163.306276
10070.767413	2027.324569
10071.725966	2008.179987
10072.684656	2251.998249
10073.643482	3011.534152
10074.602446	4419.128964
10075.561546	6267.378037
10076.520783	7957.333647
10077.480158	9128.588022
10078.439669	9637.685716
10079.399318	9464.403507
10080.359103	8703.657148
10081.319026	7636.556130
10082.279086	6482.967584
10083.239282	5467.316488
10084.199616	4710.268314
10085.160088	4289.523733
10086.120696	4123.830820
10087.081442	4077.162350
10088.042325	3987.572504
10089.003345	3809.913376
10089.964503	3667.647854
10090.925798	3644.175056
10091.887230	3723.815284
10092.848800	3767.195908
10093.810507	3697.004127
10094.772352	3531.427449
10095.734334	3307.714345
10096.696454	3132.663378
10097.658711	3094.244252
10098.621106	3161.454282
10099.583638	3214.510045
10100.546308	3199.912501
10101.509116	3142.149765
10102.472061	3118.226694
10103.435144	3147.647650
10104.398365	3213.286319
10105.361724	3322.895648
10106.325220	3358.081179
10107.288854	3320.982994
10108.252626	3304.412005
10109.216536	3339.299595
10110.180583	3399.772444
10111.144769	3330.097504
10112.109093	3100.672921
10113.073554	2825.095815
10114.038153	2676.173105
10115.002891	2654.291902
10115.967766	2691.655132
10116.932780	2743.043978
10117.897932	2825.293774
10118.863221	2941.129300
10119.828649	3071.698278
10120.794215	3169.156762
10121.759920	3252.397480
10122.725762	3345.990320
10123.691743	3391.764940
10124.657862	3326.788341
10125.624119	3202.654316
10126.590515	3085.449588
10127.557049	3048.663031
10128.523722	3165.785875
10129.490532	3294.570560
10130.457482	3365.906069
10131.424569	3423.953815
10132.391796	3445.339459
10133.359160	3419.076288
10134.326664	3298.702594
10135.294305	3142.407551
10136.262086	3089.661108
10137.230005	3082.963506
10138.198063	3059.191851
10139.166259	3017.904059
10140.134594	3016.665917
10141.103068	3054.945405
10142.071680	3071.871897
10143.040432	3030.391163
10144.009322	2895.955760
10144.978351	2702.565670
10145.947519	2583.413837
10146.916825	2514.295472
10147.886271	2466.933096
10148.855856	2445.636989
10149.825579	2451.630298
10150.795442	2551.180175
10151.765443	2652.836503
10152.735584	2739.321631
10153.705863	2870.526798
10154.676282	3009.619101
10155.646840	3128.737966
10156.617537	3103.539571
10157.588373	2945.374610
10158.559349	2689.878932
10159.530463	2401.523016
10160.501717	2270.011428
10161.473110	2334.612336
10162.444643	2444.029820
10163.416315	2545.284285
10164.388126	2577.049270
10165.360077	2603.231302
10166.332167	2550.020096
10167.304396	2491.372307
10168.276765	2491.191897
10169.249273	2584.411249
10170.221921	2750.116968
10171.194709	2947.581941
10172.167636	3081.701409
10173.140703	3167.050030
10174.113909	3210.861091
10175.087255	3202.750763
10176.060740	3133.967043
10177.034366	3055.226372
10178.008131	3021.457741
10178.982036	3024.727768
10179.956080	3064.795038
10180.930265	3046.982110
10181.904589	2934.979974
10182.879053	2860.808574
10183.853658	2933.010516
10184.828402	3081.058213
10185.803286	3115.381935
10186.778309	3079.142376
10187.753473	3085.198911
10188.728777	3170.542479
10189.704221	3350.087871
10190.679806	3671.422796
10191.655530	4101.277844
10192.631394	4486.302252
10193.607399	4687.878149
10194.583544	4763.495391
10195.559828	4951.812802
10196.536254	5192.269653
10197.512819	5500.006564
10198.489525	5801.250524
10199.466371	5879.005424
10200.443358	5720.865769
10201.420484	5430.077157
10202.397752	5155.653003
10203.375159	4969.369247
10204.352708	4867.636452
10205.330396	4849.079783
10206.308225	4786.220432
10207.286195	4669.227314
10208.264305	4615.119021
10209.242556	4526.009190
10210.220948	4307.975847
10211.199480	3981.738167
10212.178153	3758.687808
10213.156966	3574.381806
10214.135920	3351.803265
10215.115016	3127.651079
10216.094251	3074.422781
10217.073628	3172.423659
10218.053145	3344.913307
10219.032804	3486.442964
10220.012603	3467.844710
10220.992543	3268.882008
10221.972624	3052.980619
10222.952846	3000.792111
10223.933209	3080.781645
10224.913713	3136.781528
10225.894359	3179.890216
10226.875145	3311.502854
10227.856072	3394.335535
10228.837141	3328.311021
10229.818350	3120.006662
10230.799701	2979.677827
10231.781193	3049.718815
10232.762826	3236.635780
10233.744601	3403.535792
10234.726517	3465.483624
10235.708574	3452.763902
10236.690773	3396.915629
10237.673113	3319.180054
10238.655594	3170.039401
10239.638217	3003.519210
10240.620981	2917.080442
10241.603887	2933.880500
10242.586934	3033.720430
10243.570123	3186.789445
10244.553453	3292.864814
10245.536925	3346.219695
10246.520539	3368.512596
10247.504294	3373.456197
10248.488191	3284.186953
10249.472229	3105.625643
10250.456410	3002.387060
10251.440732	3071.368588
10252.425196	3207.562251
10253.409802	3294.648485
10254.394549	3233.658739
10255.379439	3040.675060
10256.364470	2860.329816
10257.349643	2844.002629
10258.334958	2903.556555
10259.320416	2968.853757
10260.306015	3013.179420
10261.291756	2981.872956
10262.277639	2945.615193
10263.263665	2842.381658
10264.249832	2721.126156
10265.236142	2728.407437
10266.222594	2841.177542
10267.209188	2921.713234
10268.195924	2827.840405
10269.182802	2624.501061
10270.169823	2529.043177
10271.156986	2598.841866
10272.144292	2794.364819
10273.131739	3013.949434
10274.119330	3190.988649
10275.107062	3278.205428
10276.094937	3307.119453
10277.082955	3265.981939
10278.071115	3108.261239
10279.059417	2962.815357
10280.047862	2876.661375
10281.036450	2860.150540
10282.025180	2836.042394
10283.014053	2823.522209
10284.003069	2836.996223
10284.992227	2792.491785
10285.981528	2713.155481
10286.970972	2703.259298
10287.960558	2740.011263
10288.950288	2755.913951
10289.940160	2812.375830
10290.930175	2882.700835
10291.920332	2867.543186
10292.910633	2720.495499
10293.901077	2551.953356
10294.891664	2484.592844
10295.882393	2553.930037
10296.873266	2793.387120
10297.864282	3032.937451
10298.855441	3180.760893
10299.846742	3151.536326
10300.838188	3067.958725
10301.829776	3119.965977
10302.821507	3310.991221
10303.813382	3410.232256
10304.805400	3489.932867
10305.797561	3606.500088
10306.789865	3696.948025
10307.782313	3713.403956
10308.774904	3708.194835
10309.767638	3731.077859
10310.760516	3722.072556
10311.753538	3693.576739
10312.746702	3672.923315
10313.740011	3636.247039
10314.733462	3534.023049
10315.727058	3422.055321
10316.720797	3411.818775
10317.714679	3475.314807
10318.708705	3573.087774
10319.702875	3691.438745
10320.697189	3842.502834
10321.691646	3971.983681
10322.686247	4064.051238
10323.680991	3951.312693
10324.675880	3678.696796
10325.670912	3487.500268
10326.666088	3486.400220
10327.661408	3622.444160
10328.656872	3671.096443
10329.652480	3607.136231
10330.648232	3593.692618
10331.644128	3667.693787
10332.640168	3711.735490
10333.636351	3669.683301
10334.632679	3539.953084
10335.629151	3391.716791
10336.625768	3343.247619
10337.622528	3298.171114
10338.619432	3271.677782
10339.616481	3309.724236
10340.613674	3368.715099
10341.611011	3373.123776
10342.608493	3352.073041
10343.606119	3241.377028
10344.603889	3122.153934
10345.601804	3050.538861
10346.599862	3124.258778
10347.598066	3288.494158
10348.596414	3474.788089
10349.594906	3547.581053
10350.593543	3466.777784
10351.592324	3351.428182
10352.591250	3256.785032
10353.590321	3183.173651
10354.589536	3075.638504
10355.588896	2960.493816
10356.588401	2908.921232
10357.588050	2930.792835
10358.587844	2933.912744
10359.587783	2991.134048
10360.587866	3088.418987
10361.588095	3189.463377
10362.588468	3339.423880
10363.588986	3451.581659
10364.589649	3422.713733
10365.590457	3267.292613
10366.591410	3074.168714
10367.592508	2939.933877
10368.593751	2870.093868
10369.595139	2893.974199
10370.596672	3026.926395
10371.598350	3205.900575
10372.600174	3230.111167
10373.602142	3087.868142
10374.604256	2977.028756
10375.606515	2983.507573
10376.608919	2957.073502
10377.611468	2936.579110
10378.614163	3062.525094
10379.617003	3238.200628
10380.619988	3409.559993
10381.623119	3543.639988
10382.626395	3626.708755
10383.629817	3712.939349
10384.633384	3682.810221
10385.637096	3566.916733
10386.640955	3392.257555
10387.644958	3239.093458
10388.649107	3091.485423
10389.653402	2943.802923
10390.657843	2887.872481
10391.662429	2963.422767
10392.667161	3112.275605
10393.672038	3283.058033
10394.677062	3442.978496
10395.682231	3575.934895
10396.687546	3598.429607
10397.693007	3538.139529
10398.698613	3472.237520
10399.704366	3457.763359
10400.710264	3556.024823
10401.716308	3651.184273
10402.722499	3654.149917
10403.728835	3578.070092
10404.735317	3504.967280
10405.741946	3455.553529
10406.748720	3503.956851
10407.755641	3523.578795
10408.762708	3510.338392
