#SPECTRUM - MS
#100ul-2-qb.raw
#FTMS + p NSI sid=50.00  Full ms2 1000.0000@hcd200.00 [1000.0000-20000.0000]
#Scan #: 1
#RT: 0.76
#Data points: 51799
#Mass	Intensity
1027.157064	147.233963
1027.188286	141.919754
1027.219509	132.592438
1027.250734	126.452431
1027.281960	120.809700
1027.313188	113.365982
1027.344417	105.731636
1027.375647	104.784798
1027.406879	102.984108
1027.438112	102.777214
1027.469347	104.846970
1027.500583	112.904106
1027.531820	114.902817
1027.563059	122.592865
1027.594300	126.021492
1027.625542	123.445381
1027.656785	122.897079
1027.688029	113.498955
1027.719275	99.889030
1027.750523	91.976990
1027.781772	92.006096
1027.813022	99.129646
1027.844274	111.805443
1027.875527	116.061989
1027.906782	112.242218
1027.938038	107.374290
1027.969295	101.629295
1028.000554	102.871201
1028.031815	104.493950
1028.063076	113.250450
1028.094340	120.362686
1028.125604	119.384445
1028.156870	116.956734
1028.188138	115.077805
1028.219406	113.290207
1028.250677	114.859894
1028.281949	117.741844
1028.313222	119.007576
1028.344496	120.961922
1028.375772	112.335327
1028.407050	98.324448
1028.438329	98.127380
1028.469609	106.690651
1028.500891	116.391014
1028.532174	123.743568
1028.563458	125.759789
1028.594744	120.973351
1028.626032	117.260925
1028.657321	122.210052
1028.688611	128.507538
1028.719903	134.274078
1028.751196	130.893860
1028.782490	122.707489
1028.813786	114.786964
1028.845084	109.477104
1028.876383	103.851868
1028.907683	100.354942
1028.938985	97.218185
1028.970288	99.850098
1029.001592	109.247101
1029.032898	117.699234
1029.064206	121.107033
1029.095515	119.893517
1029.126825	114.638260
1029.158137	107.743385
1029.189450	109.104225
1029.220764	111.639420
1029.252080	116.407356
1029.283398	122.562080
1029.314717	130.315582
1029.346037	124.412163
1029.377359	107.123322
1029.408682	95.488853
1029.440006	89.936432
1029.471332	88.947708
1029.502660	96.987190
1029.533989	101.989525
1029.565319	105.848679
1029.596651	108.533981
1029.627984	110.481682
1029.659319	112.445671
1029.690655	124.659515
1029.721992	128.910614
1029.753331	121.634949
1029.784671	114.756699
1029.816013	113.267479
1029.847356	122.389320
1029.878701	133.524155
1029.910047	134.683487
1029.941394	125.005791
1029.972743	116.131256
1030.004093	108.805519
1030.035445	118.157021
1030.066798	128.742981
1030.098153	136.080963
1030.129509	140.381805
1030.160867	129.254089
1030.192225	112.180649
1030.223586	106.659935
1030.254948	106.315689
1030.286311	112.012413
1030.317675	116.034332
1030.349042	113.044106
1030.380409	101.666168
1030.411778	99.969681
1030.443148	107.277229
1030.474520	114.832352
1030.505893	115.443718
1030.537268	125.497597
1030.568644	133.673401
1030.600022	135.946701
1030.631401	128.928040
1030.662781	116.763695
1030.694163	107.718811
1030.725546	99.125313
1030.756931	89.170784
1030.788317	82.039894
1030.819705	88.224991
1030.851094	96.799309
1030.882484	101.738113
1030.913876	99.171021
1030.945269	96.229584
1030.976664	92.683174
1031.008060	89.991776
1031.039458	87.843079
1031.070857	82.517036
1031.102257	92.480270
1031.133659	111.058655
1031.165063	122.306877
1031.196467	123.836380
1031.227874	110.685478
1031.259281	101.180855
1031.290690	96.976212
1031.322101	103.053635
1031.353513	108.611748
1031.384926	108.941689
1031.416341	106.484573
1031.447757	108.656456
1031.479175	105.683228
1031.510594	100.166901
1031.542015	90.032944
1031.573437	80.375481
1031.604860	70.069656
1031.636285	73.937279
1031.667711	79.173294
1031.699139	86.702309
1031.730568	92.473831
1031.761999	96.689270
1031.793431	99.011459
1031.824864	98.360512
1031.856299	106.342117
1031.887736	114.423508
1031.919173	117.685326
1031.950613	113.545929
1031.982053	104.944710
1032.013496	95.820175
1032.044939	94.444412
1032.076384	94.951454
1032.107830	89.571304
1032.139278	90.373360
1032.170728	94.774422
1032.202178	109.987999
1032.233631	129.618271
1032.265084	136.838547
1032.296539	128.263870
1032.327996	113.313438
1032.359454	103.961380
1032.390913	99.987816
1032.422374	98.041534
1032.453836	96.900406
1032.485300	96.474167
1032.516765	101.754929
1032.548231	102.106827
1032.579699	102.528542
1032.611169	97.052666
1032.642640	90.541832
1032.674112	89.184517
1032.705586	91.363350
1032.737061	103.248955
1032.768538	110.566658
1032.800016	122.871407
1032.831495	128.907608
1032.862976	128.554535
1032.894458	119.159256
1032.925942	105.020004
1032.957428	97.593010
1032.988914	95.235100
1033.020402	96.504669
1033.051892	95.763344
1033.083383	96.821144
1033.114875	99.103065
1033.146369	100.937050
1033.177865	102.704750
1033.209361	103.095863
1033.240860	98.956345
1033.272359	100.946579
1033.303860	113.218712
1033.335363	125.354919
1033.366867	129.008331
1033.398372	126.059967
1033.429879	113.933304
1033.461388	106.876320
1033.492897	114.853180
1033.524408	121.208664
1033.555921	122.611153
1033.587435	130.481369
1033.618951	132.951721
1033.650468	131.543274
1033.681986	127.690842
1033.713506	125.527832
1033.745027	123.179764
1033.776550	122.372978
1033.808074	118.745346
1033.839600	111.612000
1033.871127	101.789871
1033.902655	92.815331
1033.934185	102.790504
1033.965716	121.026459
1033.997249	135.293259
1034.028783	133.710983
1034.060319	123.418922
1034.091856	113.444908
1034.123395	105.709824
1034.154935	115.795998
1034.186476	128.614838
1034.218019	137.024902
1034.249564	136.680023
1034.281109	129.162689
1034.312657	114.570786
1034.344205	108.008720
1034.375756	104.358749
1034.407307	101.623413
1034.438860	96.797745
1034.470415	89.415932
1034.501970	93.401031
1034.533528	102.196915
1034.565087	118.769264
1034.596647	126.010063
1034.628209	127.858467
1034.659772	119.764320
1034.691336	113.779266
1034.722902	111.816185
1034.754470	117.621506
1034.786039	121.966850
1034.817609	118.518677
1034.849181	120.728210
1034.880754	122.203613
1034.912329	115.546242
1034.943905	102.701691
1034.975482	92.251801
1035.007061	88.888268
1035.038642	94.413246
1035.070224	104.241447
1035.101807	112.172073
1035.133392	120.027863
1035.164978	120.699532
1035.196566	118.045120
1035.228155	120.067642
1035.259746	120.346825
1035.291338	116.692780
1035.322931	114.382317
1035.354526	106.720726
1035.386122	98.694115
1035.417720	102.024078
1035.449319	106.113304
1035.480920	116.223328
1035.512522	117.763405
1035.544126	120.189964
1035.575731	124.586594
1035.607337	133.759918
1035.638945	128.435150
1035.670555	120.365715
1035.702166	112.089775
1035.733778	112.124626
1035.765392	118.191261
1035.797007	114.310173
1035.828623	109.328606
1035.860241	107.769241
1035.891861	108.747658
1035.923482	110.627007
1035.955104	117.024025
1035.986728	119.919685
1036.018354	126.376442
1036.049980	126.363426
1036.081609	114.583244
1036.113238	95.483696
1036.144869	88.716316
1036.176502	97.225052
1036.208136	109.773689
1036.239771	117.286850
1036.271408	122.959938
1036.303047	124.691696
1036.334686	128.598312
1036.366328	132.716934
1036.397970	135.072037
1036.429614	131.128860
1036.461260	129.812759
1036.492907	133.436188
1036.524556	130.855499
1036.556206	124.322243
1036.587857	110.696915
1036.619510	104.038887
1036.651164	110.472786
1036.682820	111.808273
1036.714477	124.600456
1036.746136	134.309174
1036.777796	137.449280
1036.809457	132.648224
1036.841120	126.242142
1036.872785	120.523140
1036.904451	123.389702
1036.936118	118.778915
1036.967787	114.220428
1036.999457	107.897408
1037.031129	108.308884
1037.062802	103.163101
1037.094476	102.696991
1037.126152	105.531403
1037.157830	101.725044
1037.189509	102.903687
1037.221189	101.967323
1037.252871	103.299324
1037.284554	99.322128
1037.316239	104.410759
1037.347925	112.824577
1037.379613	125.550026
1037.411302	130.346497
1037.442993	125.040405
1037.474685	122.626602
1037.506378	120.227066
1037.538073	115.105858
1037.569770	110.731293
1037.601467	105.116547
1037.633167	107.991577
